timestamp,cpu_percent,memory_percent,memory_used_gb,memory_total_gb,disk_percent,process_count,network_io,load_average
2026-04-14T16:12:05.170740,26.6,83.4,13.099617004394531,15.698810577392578,68.2,388,"{'bytes_sent': 122237369, 'bytes_recv': 7554986, 'packets_sent': 62389, 'packets_recv': 33636, 'errin': 0, 'errout': 0, 'dropin': 0, 'dropout': 0}","(1.67, 0.52, 0.19)"
2026-04-14T16:12:06.301958,18.9,83.5,13.101398468017578,15.698810577392578,68.2,388,"{'bytes_sent': 122237369, 'bytes_recv': 7560570, 'packets_sent': 62389, 'packets_recv': 33655, 'errin': 0, 'errout': 0, 'dropin': 0, 'dropout': 0}","(1.67, 0.52, 0.19)"
2026-04-14T16:12:07.446320,24.1,83.5,13.107963562011719,15.698810577392578,68.2,388,"{'bytes_sent': 122237555, 'bytes_recv': 7560720, 'packets_sent': 62392, 'packets_recv': 33658, 'errin': 0, 'errout': 0, 'dropin': 0, 'dropout': 0}","(1.67, 0.52, 0.19)"
2026-04-14T16:12:08.589812,13.0,83.4,13.100128173828125,15.698810577392578,68.2,388,"{'bytes_sent': 122237555, 'bytes_recv': 7560762, 'packets_sent': 62392, 'packets_recv': 33659, 'errin': 0, 'errout': 0, 'dropin': 0, 'dropout': 0}","(1.54, 0.51, 0.19)"
2026-04-14T16:12:09.738191,10.4,83.4,13.092910766601562,15.698810577392578,68.2,388,"{'bytes_sent': 122237918, 'bytes_recv': 7561256, 'packets_sent': 62397, 'packets_recv': 33667, 'errin': 0, 'errout': 0, 'dropin': 0, 'dropout': 0}","(1.54, 0.51, 0.19)"
2026-04-14T16:12:10.881666,21.3,83.4,13.09946060180664,15.698810577392578,68.2,388,"{'bytes_sent': 122238273, 'bytes_recv': 7561628, 'packets_sent': 62402, 'packets_recv': 33673, 'errin': 0, 'errout': 0, 'dropin': 0, 'dropout': 0}","(1.54, 0.51, 0.19)"
2026-04-14T16:12:12.013970,16.7,83.5,13.103935241699219,15.698810577392578,68.2,388,"{'bytes_sent': 122238415, 'bytes_recv': 7561736, 'packets_sent': 62404, 'packets_recv': 33675, 'errin': 0, 'errout': 0, 'dropin': 0, 'dropout': 0}","(1.54, 0.51, 0.19)"
2026-04-14T16:12:13.153628,19.3,83.8,13.150554656982422,15.698810577392578,68.2,394,"{'bytes_sent': 122238415, 'bytes_recv': 7561930, 'packets_sent': 62404, 'packets_recv': 33678, 'errin': 0, 'errout': 0, 'dropin': 0, 'dropout': 0}","(1.54, 0.51, 0.19)"
2026-04-14T16:12:14.281743,22.0,83.7,13.135265350341797,15.698810577392578,68.2,392,"{'bytes_sent': 122238528, 'bytes_recv': 7562080, 'packets_sent': 62406, 'packets_recv': 33681, 'errin': 0, 'errout': 0, 'dropin': 0, 'dropout': 0}","(1.9, 0.6, 0.22)"
2026-04-14T16:12:15.491981,20.2,83.5,13.111846923828125,15.698810577392578,68.2,388,"{'bytes_sent': 122238627, 'bytes_recv': 7562176, 'packets_sent': 62407, 'packets_recv': 33683, 'errin': 0, 'errout': 0, 'dropin': 0, 'dropout': 0}","(1.9, 0.6, 0.22)"
2026-04-14T16:12:16.636131,22.1,83.5,13.108467102050781,15.698810577392578,68.2,388,"{'bytes_sent': 122240580, 'bytes_recv': 7629750, 'packets_sent': 62430, 'packets_recv': 33743, 'errin': 0, 'errout': 0, 'dropin': 0, 'dropout': 0}","(1.9, 0.6, 0.22)"
2026-04-14T16:12:17.766263,22.9,83.5,13.101520538330078,15.698810577392578,68.2,388,"{'bytes_sent': 122240843, 'bytes_recv': 7630139, 'packets_sent': 62433, 'packets_recv': 33749, 'errin': 0, 'errout': 0, 'dropin': 0, 'dropout': 0}","(1.9, 0.6, 0.22)"
2026-04-14T16:12:18.906217,12.5,83.5,13.103805541992188,15.698810577392578,68.2,388,"{'bytes_sent': 122240898, 'bytes_recv': 7630355, 'packets_sent': 62434, 'packets_recv': 33752, 'errin': 0, 'errout': 0, 'dropin': 0, 'dropout': 0}","(1.91, 0.63, 0.23)"
2026-04-14T16:12:20.031927,20.8,83.5,13.109870910644531,15.698810577392578,68.2,388,"{'bytes_sent': 122240898, 'bytes_recv': 7631702, 'packets_sent': 62434, 'packets_recv': 33763, 'errin': 0, 'errout': 0, 'dropin': 0, 'dropout': 0}","(1.91, 0.63, 0.23)"
2026-04-14T16:12:21.214374,19.0,83.5,13.110221862792969,15.698810577392578,68.2,388,"{'bytes_sent': 122240898, 'bytes_recv': 7637286, 'packets_sent': 62434, 'packets_recv': 33782, 'errin': 0, 'errout': 0, 'dropin': 0, 'dropout': 0}","(1.91, 0.63, 0.23)"
2026-04-14T16:12:22.400623,89.2,85.0,13.34848403930664,15.698810577392578,68.2,411,"{'bytes_sent': 122240898, 'bytes_recv': 7637328, 'packets_sent': 62434, 'packets_recv': 33783, 'errin': 0, 'errout': 0, 'dropin': 0, 'dropout': 0}","(1.91, 0.63, 0.23)"
2026-04-14T16:12:23.536765,21.4,83.7,13.132545471191406,15.698810577392578,68.2,394,"{'bytes_sent': 122240898, 'bytes_recv': 7637370, 'packets_sent': 62434, 'packets_recv': 33784, 'errin': 0, 'errout': 0, 'dropin': 0, 'dropout': 0}","(1.99, 0.67, 0.25)"
2026-04-14T16:12:24.669179,30.3,83.7,13.1395263671875,15.698810577392578,68.2,394,"{'bytes_sent': 122240898, 'bytes_recv': 7637454, 'packets_sent': 62434, 'packets_recv': 33786, 'errin': 0, 'errout': 0, 'dropin': 0, 'dropout': 0}","(1.99, 0.67, 0.25)"
2026-04-14T16:12:25.817479,16.2,83.5,13.109905242919922,15.698810577392578,68.2,388,"{'bytes_sent': 122240898, 'bytes_recv': 7637454, 'packets_sent': 62434, 'packets_recv': 33786, 'errin': 0, 'errout': 0, 'dropin': 0, 'dropout': 0}","(1.99, 0.67, 0.25)"
2026-04-14T16:12:26.941791,18.5,83.5,13.114635467529297,15.698810577392578,68.2,388,"{'bytes_sent': 122240898, 'bytes_recv': 7637538, 'packets_sent': 62434, 'packets_recv': 33788, 'errin': 0, 'errout': 0, 'dropin': 0, 'dropout': 0}","(1.99, 0.67, 0.25)"
2026-04-14T16:12:28.107870,28.9,83.5,13.114864349365234,15.698810577392578,68.2,388,"{'bytes_sent': 122257973, 'bytes_recv': 7647248, 'packets_sent': 62455, 'packets_recv': 33808, 'errin': 0, 'errout': 0, 'dropin': 0, 'dropout': 0}","(1.99, 0.67, 0.25)"
2026-04-14T16:12:29.253293,8.3,83.5,13.112384796142578,15.698810577392578,68.2,388,"{'bytes_sent': 122257973, 'bytes_recv': 7647290, 'packets_sent': 62455, 'packets_recv': 33809, 'errin': 0, 'errout': 0, 'dropin': 0, 'dropout': 0}","(2.23, 0.74, 0.27)"
2026-04-14T16:12:30.393339,22.2,83.6,13.122695922851562,15.698810577392578,68.2,388,"{'bytes_sent': 122257973, 'bytes_recv': 7647332, 'packets_sent': 62455, 'packets_recv': 33810, 'errin': 0, 'errout': 0, 'dropin': 0, 'dropout': 0}","(2.23, 0.74, 0.27)"
2026-04-14T16:12:31.671666,22.1,83.5,13.114215850830078,15.698810577392578,68.2,388,"{'bytes_sent': 122257973, 'bytes_recv': 7647374, 'packets_sent': 62455, 'packets_recv': 33811, 'errin': 0, 'errout': 0, 'dropin': 0, 'dropout': 0}","(2.23, 0.74, 0.27)"
2026-04-14T16:12:32.814776,43.8,83.8,13.163219451904297,15.698810577392578,68.2,394,"{'bytes_sent': 122257973, 'bytes_recv': 7647416, 'packets_sent': 62455, 'packets_recv': 33812, 'errin': 0, 'errout': 0, 'dropin': 0, 'dropout': 0}","(2.23, 0.74, 0.27)"
2026-04-14T16:12:33.946246,25.0,83.8,13.147891998291016,15.698810577392578,68.2,394,"{'bytes_sent': 122265999, 'bytes_recv': 7652834, 'packets_sent': 62469, 'packets_recv': 33825, 'errin': 0, 'errout': 0, 'dropin': 0, 'dropout': 0}","(2.29, 0.78, 0.29)"
2026-04-14T16:12:35.076997,31.4,83.7,13.143497467041016,15.698810577392578,68.2,392,"{'bytes_sent': 122266583, 'bytes_recv': 7659008, 'packets_sent': 62477, 'packets_recv': 33842, 'errin': 0, 'errout': 0, 'dropin': 0, 'dropout': 0}","(2.29, 0.78, 0.29)"
2026-04-14T16:12:36.199122,15.5,83.5,13.10906982421875,15.698810577392578,68.2,388,"{'bytes_sent': 122266748, 'bytes_recv': 7664724, 'packets_sent': 62479, 'packets_recv': 33863, 'errin': 0, 'errout': 0, 'dropin': 0, 'dropout': 0}","(2.29, 0.78, 0.29)"
2026-04-14T16:12:37.336261,20.9,83.5,13.114971160888672,15.698810577392578,68.2,388,"{'bytes_sent': 122266803, 'bytes_recv': 7664832, 'packets_sent': 62480, 'packets_recv': 33865, 'errin': 0, 'errout': 0, 'dropin': 0, 'dropout': 0}","(2.29, 0.78, 0.29)"
2026-04-14T16:12:38.465872,15.8,83.5,13.113704681396484,15.698810577392578,68.2,388,"{'bytes_sent': 122267023, 'bytes_recv': 7664874, 'packets_sent': 62483, 'packets_recv': 33866, 'errin': 0, 'errout': 0, 'dropin': 0, 'dropout': 0}","(2.51, 0.85, 0.31)"
2026-04-14T16:12:39.619216,11.8,83.5,13.115367889404297,15.698810577392578,68.2,388,"{'bytes_sent': 122267133, 'bytes_recv': 7664982, 'packets_sent': 62484, 'packets_recv': 33868, 'errin': 0, 'errout': 0, 'dropin': 0, 'dropout': 0}","(2.51, 0.85, 0.31)"
2026-04-14T16:12:40.754417,22.3,83.6,13.118263244628906,15.698810577392578,68.2,388,"{'bytes_sent': 122267243, 'bytes_recv': 7665120, 'packets_sent': 62485, 'packets_recv': 33871, 'errin': 0, 'errout': 0, 'dropin': 0, 'dropout': 0}","(2.51, 0.85, 0.31)"
2026-04-14T16:12:41.903356,25.9,83.5,13.113567352294922,15.698810577392578,68.2,388,"{'bytes_sent': 122267243, 'bytes_recv': 7665248, 'packets_sent': 62485, 'packets_recv': 33873, 'errin': 0, 'errout': 0, 'dropin': 0, 'dropout': 0}","(2.51, 0.85, 0.31)"
2026-04-14T16:12:43.025985,11.6,83.8,13.153148651123047,15.698810577392578,68.2,394,"{'bytes_sent': 122267353, 'bytes_recv': 7665376, 'packets_sent': 62486, 'packets_recv': 33875, 'errin': 0, 'errout': 0, 'dropin': 0, 'dropout': 0}","(2.51, 0.85, 0.31)"
2026-04-14T16:12:44.155105,21.8,83.7,13.141895294189453,15.698810577392578,68.2,394,"{'bytes_sent': 122267463, 'bytes_recv': 7665418, 'packets_sent': 62487, 'packets_recv': 33876, 'errin': 0, 'errout': 0, 'dropin': 0, 'dropout': 0}","(2.39, 0.85, 0.32)"
2026-04-14T16:12:45.388450,22.1,83.6,13.118682861328125,15.698810577392578,68.2,388,"{'bytes_sent': 122267573, 'bytes_recv': 7665638, 'packets_sent': 62488, 'packets_recv': 33880, 'errin': 0, 'errout': 0, 'dropin': 0, 'dropout': 0}","(2.39, 0.85, 0.32)"
2026-04-14T16:12:46.557172,14.6,83.6,13.117568969726562,15.698810577392578,68.2,388,"{'bytes_sent': 122267738, 'bytes_recv': 7665746, 'packets_sent': 62490, 'packets_recv': 33882, 'errin': 0, 'errout': 0, 'dropin': 0, 'dropout': 0}","(2.39, 0.85, 0.32)"
2026-04-14T16:12:47.686209,18.8,83.6,13.120243072509766,15.698810577392578,68.2,388,"{'bytes_sent': 122267793, 'bytes_recv': 7665900, 'packets_sent': 62491, 'packets_recv': 33885, 'errin': 0, 'errout': 0, 'dropin': 0, 'dropout': 0}","(2.39, 0.85, 0.32)"
2026-04-14T16:12:48.835680,20.3,83.6,13.116626739501953,15.698810577392578,68.2,388,"{'bytes_sent': 122267848, 'bytes_recv': 7666008, 'packets_sent': 62492, 'packets_recv': 33887, 'errin': 0, 'errout': 0, 'dropin': 0, 'dropout': 0}","(2.2, 0.83, 0.32)"
2026-04-14T16:12:49.991072,15.3,83.5,13.10519027709961,15.698810577392578,68.2,388,"{'bytes_sent': 122267848, 'bytes_recv': 7666050, 'packets_sent': 62492, 'packets_recv': 33888, 'errin': 0, 'errout': 0, 'dropin': 0, 'dropout': 0}","(2.2, 0.83, 0.32)"
2026-04-14T16:12:51.129191,39.6,83.0,13.033805847167969,15.698810577392578,68.2,388,"{'bytes_sent': 122267976, 'bytes_recv': 7671854, 'packets_sent': 62494, 'packets_recv': 33911, 'errin': 0, 'errout': 0, 'dropin': 0, 'dropout': 0}","(2.2, 0.83, 0.32)"
2026-04-14T16:12:52.336386,71.4,83.9,13.175777435302734,15.698810577392578,68.2,420,"{'bytes_sent': 122268062, 'bytes_recv': 7671942, 'packets_sent': 62495, 'packets_recv': 33913, 'errin': 0, 'errout': 0, 'dropin': 0, 'dropout': 0}","(2.2, 0.83, 0.32)"
2026-04-14T16:12:53.487096,12.6,83.0,13.026409149169922,15.698810577392578,68.2,395,"{'bytes_sent': 122268148, 'bytes_recv': 7671984, 'packets_sent': 62496, 'packets_recv': 33914, 'errin': 0, 'errout': 0, 'dropin': 0, 'dropout': 0}","(2.02, 0.82, 0.31)"
2026-04-14T16:12:54.618773,18.9,83.0,13.026973724365234,15.698810577392578,68.2,395,"{'bytes_sent': 122268148, 'bytes_recv': 7672112, 'packets_sent': 62496, 'packets_recv': 33916, 'errin': 0, 'errout': 0, 'dropin': 0, 'dropout': 0}","(2.02, 0.82, 0.31)"
2026-04-14T16:12:55.765118,14.7,82.7,12.989437103271484,15.698810577392578,68.2,389,"{'bytes_sent': 122268148, 'bytes_recv': 7672242, 'packets_sent': 62496, 'packets_recv': 33919, 'errin': 0, 'errout': 0, 'dropin': 0, 'dropout': 0}","(2.02, 0.82, 0.31)"
2026-04-14T16:12:56.925873,11.4,82.7,12.987422943115234,15.698810577392578,68.2,389,"{'bytes_sent': 122268148, 'bytes_recv': 7672706, 'packets_sent': 62496, 'packets_recv': 33922, 'errin': 0, 'errout': 0, 'dropin': 0, 'dropout': 0}","(2.02, 0.82, 0.31)"
2026-04-14T16:12:58.055433,23.1,82.7,12.986549377441406,15.698810577392578,68.2,389,"{'bytes_sent': 122275187, 'bytes_recv': 7679620, 'packets_sent': 62510, 'packets_recv': 33938, 'errin': 0, 'errout': 0, 'dropin': 0, 'dropout': 0}","(2.02, 0.82, 0.31)"
2026-04-14T16:12:59.195518,25.6,82.8,12.999275207519531,15.698810577392578,68.2,389,"{'bytes_sent': 122275187, 'bytes_recv': 7679873, 'packets_sent': 62510, 'packets_recv': 33940, 'errin': 0, 'errout': 0, 'dropin': 0, 'dropout': 0}","(1.86, 0.81, 0.31)"
2026-04-14T16:13:00.338929,100.0,82.8,12.999374389648438,15.698810577392578,68.2,389,"{'bytes_sent': 122275187, 'bytes_recv': 7679915, 'packets_sent': 62510, 'packets_recv': 33941, 'errin': 0, 'errout': 0, 'dropin': 0, 'dropout': 0}","(1.86, 0.81, 0.31)"
2026-04-14T16:13:01.470668,32.6,83.0,13.034629821777344,15.698810577392578,68.2,389,"{'bytes_sent': 122275187, 'bytes_recv': 7679957, 'packets_sent': 62510, 'packets_recv': 33942, 'errin': 0, 'errout': 0, 'dropin': 0, 'dropout': 0}","(1.86, 0.81, 0.31)"
2026-04-14T16:13:02.647789,97.3,84.1,13.202606201171875,15.698810577392578,68.2,395,"{'bytes_sent': 122275187, 'bytes_recv': 7679999, 'packets_sent': 62510, 'packets_recv': 33943, 'errin': 0, 'errout': 0, 'dropin': 0, 'dropout': 0}","(1.86, 0.81, 0.31)"
2026-04-14T16:13:03.820687,26.7,83.7,13.140003204345703,15.698810577392578,68.2,395,"{'bytes_sent': 122275242, 'bytes_recv': 7680107, 'packets_sent': 62511, 'packets_recv': 33945, 'errin': 0, 'errout': 0, 'dropin': 0, 'dropout': 0}","(1.71, 0.79, 0.31)"
2026-04-14T16:13:04.976996,28.0,84.7,13.29534912109375,15.698810577392578,68.2,395,"{'bytes_sent': 122275242, 'bytes_recv': 7680149, 'packets_sent': 62511, 'packets_recv': 33946, 'errin': 0, 'errout': 0, 'dropin': 0, 'dropout': 0}","(1.71, 0.79, 0.31)"
2026-04-14T16:13:06.133060,50.6,84.8,13.309833526611328,15.698810577392578,68.2,389,"{'bytes_sent': 122275242, 'bytes_recv': 7685733, 'packets_sent': 62511, 'packets_recv': 33965, 'errin': 0, 'errout': 0, 'dropin': 0, 'dropout': 0}","(1.71, 0.79, 0.31)"
2026-04-14T16:13:07.317792,27.1,85.1,13.362537384033203,15.698810577392578,68.2,389,"{'bytes_sent': 122275242, 'bytes_recv': 7686018, 'packets_sent': 62511, 'packets_recv': 33967, 'errin': 0, 'errout': 0, 'dropin': 0, 'dropout': 0}","(1.71, 0.79, 0.31)"
2026-04-14T16:13:08.495128,26.9,85.1,13.366069793701172,15.698810577392578,68.2,389,"{'bytes_sent': 122275242, 'bytes_recv': 7686102, 'packets_sent': 62511, 'packets_recv': 33969, 'errin': 0, 'errout': 0, 'dropin': 0, 'dropout': 0}","(2.06, 0.88, 0.34)"
2026-04-14T16:13:09.676537,41.1,85.4,13.404735565185547,15.698810577392578,68.2,389,"{'bytes_sent': 122275242, 'bytes_recv': 7686144, 'packets_sent': 62511, 'packets_recv': 33970, 'errin': 0, 'errout': 0, 'dropin': 0, 'dropout': 0}","(2.06, 0.88, 0.34)"
2026-04-14T16:13:10.868584,31.6,86.0,13.49770736694336,15.698810577392578,68.2,390,"{'bytes_sent': 122275242, 'bytes_recv': 7686186, 'packets_sent': 62511, 'packets_recv': 33971, 'errin': 0, 'errout': 0, 'dropin': 0, 'dropout': 0}","(2.06, 0.88, 0.34)"
2026-04-14T16:13:12.003605,19.8,86.0,13.493682861328125,15.698810577392578,68.2,390,"{'bytes_sent': 122275242, 'bytes_recv': 7686228, 'packets_sent': 62511, 'packets_recv': 33972, 'errin': 0, 'errout': 0, 'dropin': 0, 'dropout': 0}","(2.06, 0.88, 0.34)"
2026-04-14T16:13:13.138894,65.5,86.5,13.58182144165039,15.698810577392578,68.2,398,"{'bytes_sent': 122287741, 'bytes_recv': 7697588, 'packets_sent': 62535, 'packets_recv': 34000, 'errin': 0, 'errout': 0, 'dropin': 0, 'dropout': 0}","(2.06, 0.88, 0.34)"
2026-04-14T16:13:14.287238,56.0,87.0,13.6505126953125,15.698810577392578,68.2,398,"{'bytes_sent': 122322208, 'bytes_recv': 7819520, 'packets_sent': 62613, 'packets_recv': 34122, 'errin': 0, 'errout': 0, 'dropin': 0, 'dropout': 0}","(3.01, 1.1, 0.42)"
2026-04-14T16:13:15.522326,90.5,89.8,14.093502044677734,15.698810577392578,68.2,393,"{'bytes_sent': 122359005, 'bytes_recv': 7850132, 'packets_sent': 62700, 'packets_recv': 34216, 'errin': 0, 'errout': 0, 'dropin': 0, 'dropout': 0}","(3.01, 1.1, 0.42)"
2026-04-14T16:13:16.680999,60.2,90.3,14.182369232177734,15.698810577392578,68.2,393,"{'bytes_sent': 122372168, 'bytes_recv': 7976522, 'packets_sent': 62784, 'packets_recv': 34367, 'errin': 0, 'errout': 0, 'dropin': 0, 'dropout': 0}","(3.01, 1.1, 0.42)"
2026-04-14T16:13:17.839474,32.0,87.3,13.697696685791016,15.698810577392578,68.2,393,"{'bytes_sent': 122383515, 'bytes_recv': 8010590, 'packets_sent': 62829, 'packets_recv': 34423, 'errin': 0, 'errout': 0, 'dropin': 0, 'dropout': 0}","(3.01, 1.1, 0.42)"
2026-04-14T16:13:19.319391,23.4,86.0,13.500713348388672,15.698810577392578,68.2,393,"{'bytes_sent': 122385264, 'bytes_recv': 8011268, 'packets_sent': 62837, 'packets_recv': 34432, 'errin': 0, 'errout': 0, 'dropin': 0, 'dropout': 0}","(3.81, 1.29, 0.49)"
2026-04-14T16:13:21.241296,32.1,86.4,13.558467864990234,15.698810577392578,68.2,393,"{'bytes_sent': 122393033, 'bytes_recv': 8024720, 'packets_sent': 62868, 'packets_recv': 34498, 'errin': 0, 'errout': 0, 'dropin': 0, 'dropout': 0}","(3.81, 1.29, 0.49)"
2026-04-14T16:13:22.658058,84.5,85.9,13.478717803955078,15.698810577392578,68.2,398,"{'bytes_sent': 122396493, 'bytes_recv': 8026056, 'packets_sent': 62880, 'packets_recv': 34509, 'errin': 0, 'errout': 0, 'dropin': 0, 'dropout': 0}","(3.81, 1.29, 0.49)"
2026-04-14T16:13:23.852541,17.6,85.6,13.441421508789062,15.698810577392578,68.2,397,"{'bytes_sent': 122397801, 'bytes_recv': 8026889, 'packets_sent': 62885, 'packets_recv': 34518, 'errin': 0, 'errout': 0, 'dropin': 0, 'dropout': 0}","(5.5, 1.68, 0.62)"
2026-04-14T16:13:25.414413,30.6,85.2,13.376312255859375,15.698810577392578,68.2,393,"{'bytes_sent': 122397855, 'bytes_recv': 8027299, 'packets_sent': 62886, 'packets_recv': 34521, 'errin': 0, 'errout': 0, 'dropin': 0, 'dropout': 0}","(5.5, 1.68, 0.62)"
2026-04-14T16:13:26.615429,20.3,85.1,13.3543701171875,15.698810577392578,68.2,393,"{'bytes_sent': 122397897, 'bytes_recv': 8027383, 'packets_sent': 62887, 'packets_recv': 34523, 'errin': 0, 'errout': 0, 'dropin': 0, 'dropout': 0}","(5.5, 1.68, 0.62)"
2026-04-14T16:13:27.913867,28.6,85.1,13.358844757080078,15.698810577392578,68.2,393,"{'bytes_sent': 122418301, 'bytes_recv': 8045920, 'packets_sent': 62920, 'packets_recv': 34561, 'errin': 0, 'errout': 0, 'dropin': 0, 'dropout': 0}","(5.5, 1.68, 0.62)"
2026-04-14T16:13:29.061194,21.9,85.5,13.419994354248047,15.698810577392578,68.2,393,"{'bytes_sent': 122578173, 'bytes_recv': 8050216, 'packets_sent': 63052, 'packets_recv': 34589, 'errin': 0, 'errout': 0, 'dropin': 0, 'dropout': 0}","(6.66, 1.99, 0.73)"
2026-04-14T16:13:30.485709,21.7,85.7,13.45965576171875,15.698810577392578,68.2,393,"{'bytes_sent': 122582597, 'bytes_recv': 8050572, 'packets_sent': 63054, 'packets_recv': 34595, 'errin': 0, 'errout': 0, 'dropin': 0, 'dropout': 0}","(6.66, 1.99, 0.73)"
2026-04-14T16:13:31.947394,20.2,85.9,13.481586456298828,15.698810577392578,68.2,393,"{'bytes_sent': 122583371, 'bytes_recv': 8051418, 'packets_sent': 63062, 'packets_recv': 34604, 'errin': 0, 'errout': 0, 'dropin': 0, 'dropout': 0}","(6.66, 1.99, 0.73)"
2026-04-14T16:13:33.102922,48.0,86.6,13.59121322631836,15.698810577392578,68.2,399,"{'bytes_sent': 122584455, 'bytes_recv': 8051619, 'packets_sent': 63065, 'packets_recv': 34607, 'errin': 0, 'errout': 0, 'dropin': 0, 'dropout': 0}","(6.66, 1.99, 0.73)"
2026-04-14T16:13:34.240709,41.4,87.2,13.690399169921875,15.698810577392578,68.2,399,"{'bytes_sent': 122584925, 'bytes_recv': 8052425, 'packets_sent': 63072, 'packets_recv': 34618, 'errin': 0, 'errout': 0, 'dropin': 0, 'dropout': 0}","(6.21, 1.97, 0.73)"
2026-04-14T16:13:35.376797,21.7,87.5,13.741390228271484,15.698810577392578,68.2,397,"{'bytes_sent': 122585596, 'bytes_recv': 8058708, 'packets_sent': 63079, 'packets_recv': 34646, 'errin': 0, 'errout': 0, 'dropin': 0, 'dropout': 0}","(6.21, 1.97, 0.73)"
2026-04-14T16:13:36.527902,43.7,87.7,13.774673461914062,15.698810577392578,68.2,393,"{'bytes_sent': 122586169, 'bytes_recv': 8059977, 'packets_sent': 63087, 'packets_recv': 34659, 'errin': 0, 'errout': 0, 'dropin': 0, 'dropout': 0}","(6.21, 1.97, 0.73)"
2026-04-14T16:13:37.745750,21.4,88.0,13.813827514648438,15.698810577392578,68.2,393,"{'bytes_sent': 122586421, 'bytes_recv': 8060151, 'packets_sent': 63090, 'packets_recv': 34662, 'errin': 0, 'errout': 0, 'dropin': 0, 'dropout': 0}","(6.21, 1.97, 0.73)"
2026-04-14T16:13:38.898343,19.0,88.1,13.824222564697266,15.698810577392578,68.2,393,"{'bytes_sent': 122586492, 'bytes_recv': 8060259, 'packets_sent': 63091, 'packets_recv': 34664, 'errin': 0, 'errout': 0, 'dropin': 0, 'dropout': 0}","(5.79, 1.96, 0.73)"
2026-04-14T16:13:40.073260,21.0,88.1,13.832405090332031,15.698810577392578,68.2,393,"{'bytes_sent': 122587979, 'bytes_recv': 8060768, 'packets_sent': 63096, 'packets_recv': 34670, 'errin': 0, 'errout': 0, 'dropin': 0, 'dropout': 0}","(5.79, 1.96, 0.73)"
2026-04-14T16:13:41.215443,23.8,88.3,13.86037826538086,15.698810577392578,68.2,393,"{'bytes_sent': 122588089, 'bytes_recv': 8060810, 'packets_sent': 63097, 'packets_recv': 34671, 'errin': 0, 'errout': 0, 'dropin': 0, 'dropout': 0}","(5.79, 1.96, 0.73)"
2026-04-14T16:13:42.355729,37.4,88.5,13.88570785522461,15.698810577392578,68.2,406,"{'bytes_sent': 122588089, 'bytes_recv': 8060894, 'packets_sent': 63097, 'packets_recv': 34673, 'errin': 0, 'errout': 0, 'dropin': 0, 'dropout': 0}","(5.79, 1.96, 0.73)"
2026-04-14T16:13:43.477756,35.7,88.6,13.910297393798828,15.698810577392578,68.2,400,"{'bytes_sent': 122592577, 'bytes_recv': 8064940, 'packets_sent': 63107, 'packets_recv': 34688, 'errin': 0, 'errout': 0, 'dropin': 0, 'dropout': 0}","(5.79, 1.96, 0.73)"
2026-04-14T16:13:44.729469,24.1,87.0,13.650691986083984,15.698810577392578,68.2,393,"{'bytes_sent': 122593079, 'bytes_recv': 8067032, 'packets_sent': 63114, 'packets_recv': 34698, 'errin': 0, 'errout': 0, 'dropin': 0, 'dropout': 0}","(5.65, 1.99, 0.75)"
2026-04-14T16:13:47.106336,22.5,87.0,13.664897918701172,15.698810577392578,68.2,393,"{'bytes_sent': 122595142, 'bytes_recv': 8067963, 'packets_sent': 63125, 'packets_recv': 34709, 'errin': 0, 'errout': 0, 'dropin': 0, 'dropout': 0}","(5.65, 1.99, 0.75)"
2026-04-14T16:13:48.328018,29.3,86.1,13.522300720214844,15.698810577392578,68.2,393,"{'bytes_sent': 122782637, 'bytes_recv': 8071758, 'packets_sent': 63281, 'packets_recv': 34747, 'errin': 0, 'errout': 0, 'dropin': 0, 'dropout': 0}","(5.65, 1.99, 0.75)"
2026-04-14T16:13:49.478255,19.0,86.2,13.533775329589844,15.698810577392578,68.2,393,"{'bytes_sent': 122789190, 'bytes_recv': 8073234, 'packets_sent': 63292, 'packets_recv': 34763, 'errin': 0, 'errout': 0, 'dropin': 0, 'dropout': 0}","(5.6, 2.04, 0.78)"
2026-04-14T16:13:50.630822,29.5,86.3,13.541664123535156,15.698810577392578,68.2,393,"{'bytes_sent': 122789190, 'bytes_recv': 8079655, 'packets_sent': 63292, 'packets_recv': 34788, 'errin': 0, 'errout': 0, 'dropin': 0, 'dropout': 0}","(5.6, 2.04, 0.78)"
2026-04-14T16:13:51.827049,26.5,86.5,13.575672149658203,15.698810577392578,68.2,393,"{'bytes_sent': 122789190, 'bytes_recv': 8081227, 'packets_sent': 63292, 'packets_recv': 34794, 'errin': 0, 'errout': 0, 'dropin': 0, 'dropout': 0}","(5.6, 2.04, 0.78)"
2026-04-14T16:13:52.970759,69.9,87.0,13.659427642822266,15.698810577392578,68.2,399,"{'bytes_sent': 122789261, 'bytes_recv': 8082367, 'packets_sent': 63293, 'packets_recv': 34798, 'errin': 0, 'errout': 0, 'dropin': 0, 'dropout': 0}","(5.6, 2.04, 0.78)"
2026-04-14T16:13:54.104888,25.3,86.9,13.644268035888672,15.698810577392578,68.2,399,"{'bytes_sent': 122789412, 'bytes_recv': 8082574, 'packets_sent': 63294, 'packets_recv': 34800, 'errin': 0, 'errout': 0, 'dropin': 0, 'dropout': 0}","(5.47, 2.07, 0.79)"
